user_id,meal_id,ratings,meal_type
972,26889,4,dinner
975,26889,5,dinner
976,26889,8,dinner
980,26889,5,dinner
1000,26889,5,dinner
1020,26889,4,dinner
1031,26889,8,dinner
1055,26889,5,dinner
1066,26889,8,dinner
1070,26889,7,dinner
1074,26889,7,dinner
1075,26889,4,dinner
1088,26889,7,dinner
1089,26889,8,dinner
1091,26889,10,dinner
1093,26889,4,dinner
1098,26889,10,dinner
1107,26889,5,dinner
1122,26889,4,dinner
1130,26889,10,dinner
1163,26889,5,dinner
1193,26889,7,dinner
1225,26889,7,dinner
1243,26889,9,dinner
1255,26889,4,dinner
1286,26889,4,dinner
1293,26889,6,dinner
1323,26889,7,dinner
1324,26889,5,dinner
1329,26889,4,dinner
1334,26889,6,dinner
1336,26889,10,dinner
1341,26889,4,dinner
1358,26889,7,dinner
1407,26889,8,dinner
1475,26889,4,dinner
1491,26889,10,dinner
1493,26889,6,dinner
1527,26889,10,dinner
1537,26889,4,dinner
1539,26889,6,dinner
1546,26889,4,dinner
1558,26889,4,dinner
1600,26889,4,dinner
1618,26889,9,dinner
1622,26889,4,dinner
1632,26889,8,dinner
1676,26889,10,dinner
1695,26889,4,dinner
1699,26889,5,dinner
1713,26889,5,dinner
1741,26889,5,dinner
1775,26889,10,dinner
1793,26889,4,dinner
1802,26889,9,dinner
1804,26889,8,dinner
1820,26889,10,dinner
1857,26889,4,dinner
1877,26889,6,dinner
1890,26889,5,dinner
1902,26889,6,dinner
1918,26889,9,dinner
1919,26889,4,dinner
1923,26889,7,dinner
1937,26889,7,dinner
1947,26889,4,dinner
1972,26889,7,dinner
1980,26889,9,dinner
2038,26889,7,dinner
2096,26889,6,dinner
2100,26889,7,dinner
2105,26889,10,dinner
2116,26889,6,dinner
2117,26889,9,dinner
2170,26889,5,dinner
2172,26889,4,dinner
2173,26889,8,dinner
2179,26889,4,dinner
2198,26889,9,dinner
2207,26889,8,dinner
2218,26889,4,dinner
2225,26889,4,dinner
2247,26889,4,dinner
2251,26889,9,dinner
2260,26889,8,dinner
2295,26889,9,dinner
2322,26889,4,dinner
2325,26889,9,dinner
2334,26889,10,dinner
2349,26889,7,dinner
2351,26889,9,dinner
2361,26889,7,dinner
2364,26889,9,dinner
2413,26889,9,dinner
2414,26889,9,dinner
2418,26889,6,dinner
2428,26889,5,dinner
2429,26889,8,dinner
2434,26889,5,dinner
2457,26889,5,dinner
2481,26889,7,dinner
2482,26889,6,dinner
2502,26889,7,dinner
2514,26889,5,dinner
2516,26889,5,dinner
2534,26889,8,dinner
2545,26889,4,dinner
2550,26889,8,dinner
2567,26889,10,dinner
2599,26889,6,dinner
2611,26889,4,dinner
2614,26889,5,dinner
2615,26889,9,dinner
2631,26889,4,dinner
2635,26889,7,dinner
2644,26889,10,dinner
2645,26889,6,dinner
2662,26889,6,dinner
2668,26889,4,dinner
2687,26889,5,dinner
2712,26889,7,dinner
2717,26889,5,dinner
2720,26889,4,dinner
2722,26889,4,dinner
2742,26889,8,dinner
2753,26889,6,dinner
2802,26889,8,dinner
2827,26889,5,dinner
2847,26889,6,dinner
2855,26889,5,dinner
2889,26889,6,dinner
2896,26889,9,dinner
2897,26889,9,dinner
2899,26889,7,dinner
2915,26889,9,dinner
2922,26889,10,dinner
2929,26889,10,dinner
2945,26889,6,dinner
2961,26889,4,dinner
2963,26889,10,dinner
2977,26889,7,dinner
12,9039,6,dinner
29,9039,5,dinner
34,9039,10,dinner
45,9039,10,dinner
47,9039,10,dinner
56,9039,8,dinner
57,9039,7,dinner
76,9039,5,dinner
83,9039,9,dinner
84,9039,10,dinner
100,9039,5,dinner
125,9039,6,dinner
133,9039,10,dinner
180,9039,9,dinner
192,9039,9,dinner
205,9039,10,dinner
209,9039,6,dinner
211,9039,5,dinner
214,9039,4,dinner
215,9039,8,dinner
216,9039,9,dinner
237,9039,9,dinner
239,9039,5,dinner
247,9039,5,dinner
255,9039,8,dinner
261,9039,7,dinner
273,9039,6,dinner
286,9039,4,dinner
287,9039,4,dinner
346,9039,9,dinner
357,9039,6,dinner
360,9039,7,dinner
392,9039,9,dinner
397,9039,8,dinner
422,9039,6,dinner
435,9039,9,dinner
443,9039,5,dinner
452,9039,8,dinner
464,9039,6,dinner
485,9039,7,dinner
488,9039,5,dinner
537,9039,10,dinner
540,9039,5,dinner
571,9039,4,dinner
573,9039,4,dinner
593,9039,8,dinner
606,9039,4,dinner
621,9039,7,dinner
623,9039,8,dinner
652,9039,6,dinner
674,9039,4,dinner
678,9039,6,dinner
679,9039,7,dinner
684,9039,10,dinner
691,9039,9,dinner
702,9039,4,dinner
703,9039,8,dinner
711,9039,9,dinner
720,9039,10,dinner
742,9039,10,dinner
747,9039,7,dinner
754,9039,4,dinner
792,9039,9,dinner
804,9039,7,dinner
813,9039,5,dinner
820,9039,8,dinner
836,9039,9,dinner
843,9039,7,dinner
844,9039,10,dinner
864,9039,8,dinner
870,9039,6,dinner
884,9039,10,dinner
886,9039,9,dinner
894,9039,7,dinner
915,9039,8,dinner
918,9039,9,dinner
928,9039,10,dinner
969,9039,6,dinner
1009,9039,6,dinner
1010,9039,10,dinner
1025,9039,10,dinner
1027,9039,9,dinner
1085,9039,9,dinner
1096,9039,9,dinner
1120,9039,6,dinner
1152,9039,9,dinner
1160,9039,6,dinner
1165,9039,4,dinner
1190,9039,5,dinner
1192,9039,7,dinner
1201,9039,6,dinner
1212,9039,5,dinner
1221,9039,5,dinner
1228,9039,9,dinner
1254,9039,6,dinner
1260,9039,10,dinner
1283,9039,4,dinner
1297,9039,5,dinner
1303,9039,5,dinner
1313,9039,6,dinner
1363,9039,4,dinner
1387,9039,6,dinner
1415,9039,8,dinner
1481,9039,6,dinner
1493,9039,4,dinner
1510,9039,5,dinner
1519,9039,9,dinner
1520,9039,4,dinner
1546,9039,5,dinner
1549,9039,5,dinner
1553,9039,7,dinner
1573,9039,10,dinner
1575,9039,10,dinner
1590,9039,4,dinner
1599,9039,9,dinner
1600,9039,6,dinner
1615,9039,9,dinner
1625,9039,6,dinner
1635,9039,4,dinner
1650,9039,8,dinner
1659,9039,10,dinner
1660,9039,5,dinner
1665,9039,9,dinner
1683,9039,10,dinner
1684,9039,5,dinner
1694,9039,7,dinner
1708,9039,8,dinner
1730,9039,6,dinner
1731,9039,4,dinner
1762,9039,10,dinner
1784,9039,6,dinner
1792,9039,8,dinner
1794,9039,4,dinner
1796,9039,5,dinner
1801,9039,6,dinner
1865,9039,4,dinner
1896,9039,10,dinner
1913,9039,7,dinner
1922,9039,9,dinner
1978,9039,6,dinner
1981,9039,4,dinner
2023,9039,8,dinner
2029,9039,8,dinner
2050,9039,8,dinner
2063,9039,9,dinner
2105,9039,4,dinner
2106,9039,4,dinner
2115,9039,7,dinner
2129,9039,5,dinner
2172,9039,4,dinner
2178,9039,5,dinner
2192,9039,4,dinner
2195,9039,7,dinner
2200,9039,5,dinner
2218,9039,7,dinner
2228,9039,8,dinner
2245,9039,7,dinner
2252,9039,7,dinner
2286,9039,10,dinner
2314,9039,10,dinner
2322,9039,7,dinner
2323,9039,5,dinner
2325,9039,9,dinner
2369,9039,10,dinner
2379,9039,10,dinner
2380,9039,8,dinner
2410,9039,8,dinner
2457,9039,6,dinner
2481,9039,5,dinner
2502,9039,5,dinner
2511,9039,9,dinner
2521,9039,10,dinner
2522,9039,5,dinner
2528,9039,4,dinner
2532,9039,6,dinner
2559,9039,8,dinner
2564,9039,9,dinner
2584,9039,8,dinner
2587,9039,4,dinner
2589,9039,8,dinner
2626,9039,5,dinner
2654,9039,9,dinner
2661,9039,10,dinner
2675,9039,10,dinner
2737,9039,7,dinner
2739,9039,6,dinner
2760,9039,9,dinner
2778,9039,7,dinner
2781,9039,4,dinner
2783,9039,4,dinner
2787,9039,7,dinner
2789,9039,9,dinner
2814,9039,4,dinner
2819,9039,6,dinner
2829,9039,5,dinner
2846,9039,7,dinner
2855,9039,4,dinner
2872,9039,7,dinner
2878,9039,10,dinner
2887,9039,4,dinner
2919,9039,7,dinner
2940,9039,9,dinner
2948,9039,7,dinner
2961,9039,5,dinner
2990,9039,10,dinner
16,26459,8,dinner
59,26459,4,dinner
82,26459,7,dinner
90,26459,4,dinner
103,26459,10,dinner
134,26459,7,dinner
137,26459,10,dinner
151,26459,4,dinner
152,26459,5,dinner
184,26459,9,dinner
186,26459,7,dinner
216,26459,6,dinner
224,26459,5,dinner
228,26459,7,dinner
229,26459,8,dinner
242,26459,4,dinner
255,26459,5,dinner
264,26459,5,dinner
284,26459,9,dinner
326,26459,10,dinner
330,26459,6,dinner
372,26459,5,dinner
375,26459,6,dinner
377,26459,5,dinner
392,26459,9,dinner
407,26459,8,dinner
431,26459,10,dinner
439,26459,4,dinner
442,26459,5,dinner
448,26459,8,dinner
455,26459,8,dinner
456,26459,4,dinner
477,26459,10,dinner
484,26459,10,dinner
488,26459,7,dinner
500,26459,4,dinner
542,26459,6,dinner
554,26459,8,dinner
557,26459,8,dinner
592,26459,9,dinner
612,26459,5,dinner
644,26459,6,dinner
652,26459,8,dinner
661,26459,8,dinner
664,26459,4,dinner
783,26459,8,dinner
785,26459,9,dinner
802,26459,7,dinner
813,26459,10,dinner
834,26459,9,dinner
845,26459,7,dinner
850,26459,4,dinner
853,26459,4,dinner
860,26459,10,dinner
861,26459,7,dinner
868,26459,4,dinner
874,26459,7,dinner
897,26459,10,dinner
903,26459,4,dinner
906,26459,9,dinner
965,26459,9,dinner
1000,26459,10,dinner
1026,26459,8,dinner
1032,26459,8,dinner
1042,26459,4,dinner
1073,26459,5,dinner
1102,26459,5,dinner
1121,26459,7,dinner
1136,26459,8,dinner
1156,26459,5,dinner
1167,26459,4,dinner
1170,26459,6,dinner
1182,26459,7,dinner
1195,26459,9,dinner
1204,26459,6,dinner
1210,26459,9,dinner
1237,26459,5,dinner
1271,26459,8,dinner
1276,26459,6,dinner
1298,26459,7,dinner
1303,26459,4,dinner
1318,26459,10,dinner
1320,26459,6,dinner
1322,26459,7,dinner
1323,26459,6,dinner
1331,26459,10,dinner
1346,26459,7,dinner
1347,26459,9,dinner
1348,26459,10,dinner
1366,26459,8,dinner
1382,26459,5,dinner
1411,26459,4,dinner
1437,26459,4,dinner
1442,26459,4,dinner
1490,26459,6,dinner
1493,26459,7,dinner
1504,26459,4,dinner
1508,26459,8,dinner
1510,26459,10,dinner
1547,26459,7,dinner
1551,26459,10,dinner
1575,26459,6,dinner
1576,26459,6,dinner
1578,26459,10,dinner
1580,26459,4,dinner
1582,26459,6,dinner
1588,26459,8,dinner
1602,26459,6,dinner
1642,26459,7,dinner
1648,26459,6,dinner
1693,26459,6,dinner
1694,26459,6,dinner
1704,26459,5,dinner
1751,26459,7,dinner
1757,26459,7,dinner
1758,26459,9,dinner
1761,26459,8,dinner
1762,26459,5,dinner
1792,26459,4,dinner
1805,26459,4,dinner
1815,26459,10,dinner
1828,26459,6,dinner
1845,26459,6,dinner
1850,26459,5,dinner
1936,26459,4,dinner
1937,26459,7,dinner
1949,26459,9,dinner
1964,26459,5,dinner
1968,26459,10,dinner
1976,26459,10,dinner
1983,26459,7,dinner
2007,26459,9,dinner
2014,26459,7,dinner
2037,26459,10,dinner
2041,26459,9,dinner
2042,26459,10,dinner
2045,26459,9,dinner
2053,26459,7,dinner
2055,26459,7,dinner
2057,26459,9,dinner
2062,26459,5,dinner
2106,26459,5,dinner
2141,26459,8,dinner
2166,26459,6,dinner
2167,26459,7,dinner
2200,26459,5,dinner
2202,26459,4,dinner
2203,26459,10,dinner
2232,26459,5,dinner
2235,26459,9,dinner
2241,26459,5,dinner
2250,26459,7,dinner
2271,26459,7,dinner
2293,26459,6,dinner
2313,26459,5,dinner
2318,26459,9,dinner
2361,26459,9,dinner
2391,26459,4,dinner
2405,26459,4,dinner
2428,26459,9,dinner
2485,26459,10,dinner
2487,26459,9,dinner
2489,26459,6,dinner
2490,26459,6,dinner
2494,26459,10,dinner
2497,26459,9,dinner
2509,26459,7,dinner
2510,26459,5,dinner
2515,26459,9,dinner
2516,26459,9,dinner
2522,26459,9,dinner
2527,26459,7,dinner
2534,26459,10,dinner
2556,26459,8,dinner
2562,26459,7,dinner
2594,26459,4,dinner
2597,26459,10,dinner
2600,26459,4,dinner
2605,26459,7,dinner
2626,26459,4,dinner
2642,26459,5,dinner
2676,26459,4,dinner
2682,26459,7,dinner
2694,26459,10,dinner
2778,26459,8,dinner
2799,26459,5,dinner
2805,26459,6,dinner
2835,26459,6,dinner
2838,26459,4,dinner
2841,26459,8,dinner
2887,26459,10,dinner
2893,26459,4,dinner
2894,26459,10,dinner
2914,26459,10,dinner
2929,26459,4,dinner
2945,26459,7,dinner
2959,26459,7,dinner
2966,26459,10,dinner
2981,26459,4,dinner
0,6121,7,dinner
3,6121,8,dinner
9,6121,10,dinner
25,6121,6,dinner
36,6121,9,dinner
38,6121,10,dinner
51,6121,8,dinner
54,6121,7,dinner
57,6121,4,dinner
63,6121,8,dinner
81,6121,4,dinner
96,6121,10,dinner
150,6121,4,dinner
168,6121,8,dinner
194,6121,4,dinner
196,6121,6,dinner
204,6121,4,dinner
210,6121,4,dinner
219,6121,8,dinner
241,6121,7,dinner
259,6121,5,dinner
276,6121,9,dinner
293,6121,9,dinner
298,6121,6,dinner
305,6121,5,dinner
310,6121,7,dinner
374,6121,4,dinner
378,6121,7,dinner
379,6121,5,dinner
402,6121,5,dinner
418,6121,9,dinner
456,6121,8,dinner
475,6121,10,dinner
482,6121,4,dinner
505,6121,10,dinner
541,6121,10,dinner
557,6121,4,dinner
559,6121,10,dinner
586,6121,5,dinner
603,6121,5,dinner
610,6121,4,dinner
642,6121,7,dinner
649,6121,8,dinner
670,6121,8,dinner
719,6121,4,dinner
742,6121,4,dinner
755,6121,7,dinner
760,6121,9,dinner
781,6121,6,dinner
785,6121,4,dinner
803,6121,6,dinner
815,6121,5,dinner
822,6121,7,dinner
824,6121,10,dinner
826,6121,7,dinner
828,6121,10,dinner
848,6121,7,dinner
898,6121,10,dinner
917,6121,9,dinner
936,6121,9,dinner
937,6121,4,dinner
944,6121,7,dinner
947,6121,6,dinner
950,6121,9,dinner
951,6121,4,dinner
978,6121,6,dinner
982,6121,10,dinner
991,6121,10,dinner
992,6121,7,dinner
994,6121,4,dinner
998,6121,4,dinner
1008,6121,6,dinner
1021,6121,8,dinner
1052,6121,5,dinner
1057,6121,4,dinner
1075,6121,7,dinner
1076,6121,4,dinner
1083,6121,8,dinner
1098,6121,8,dinner
1133,6121,9,dinner
1137,6121,6,dinner
1139,6121,9,dinner
1218,6121,8,dinner
1235,6121,6,dinner
1249,6121,8,dinner
1282,6121,5,dinner
1294,6121,7,dinner
1316,6121,8,dinner
1318,6121,5,dinner
1330,6121,8,dinner
1331,6121,6,dinner
1345,6121,5,dinner
1354,6121,8,dinner
1368,6121,8,dinner
1402,6121,10,dinner
1450,6121,8,dinner
1456,6121,4,dinner
1463,6121,9,dinner
1469,6121,6,dinner
1490,6121,5,dinner
1517,6121,9,dinner
1525,6121,4,dinner
1531,6121,10,dinner
1538,6121,10,dinner
1539,6121,8,dinner
1544,6121,6,dinner
1568,6121,5,dinner
1572,6121,4,dinner
1573,6121,9,dinner
1604,6121,9,dinner
1621,6121,10,dinner
1622,6121,4,dinner
1623,6121,9,dinner
1652,6121,5,dinner
1670,6121,9,dinner
1676,6121,6,dinner
1695,6121,6,dinner
1701,6121,7,dinner
1719,6121,10,dinner
1784,6121,8,dinner
1807,6121,8,dinner
1821,6121,8,dinner
1828,6121,7,dinner
1833,6121,10,dinner
1835,6121,10,dinner
1843,6121,10,dinner
1855,6121,10,dinner
1872,6121,5,dinner
1890,6121,8,dinner
1899,6121,6,dinner
1912,6121,6,dinner
1914,6121,7,dinner
1921,6121,5,dinner
1945,6121,7,dinner
2006,6121,5,dinner
2031,6121,7,dinner
2035,6121,9,dinner
2042,6121,6,dinner
2044,6121,4,dinner
2050,6121,7,dinner
2072,6121,9,dinner
2080,6121,7,dinner
2083,6121,4,dinner
2105,6121,9,dinner
2113,6121,7,dinner
2122,6121,4,dinner
2135,6121,4,dinner
2141,6121,7,dinner
2149,6121,10,dinner
2153,6121,9,dinner
2180,6121,7,dinner
2196,6121,10,dinner
2216,6121,7,dinner
2233,6121,8,dinner
2252,6121,9,dinner
2302,6121,6,dinner
2305,6121,9,dinner
2310,6121,5,dinner
2321,6121,6,dinner
2334,6121,4,dinner
2341,6121,4,dinner
2347,6121,8,dinner
2358,6121,7,dinner
2369,6121,5,dinner
2370,6121,9,dinner
2376,6121,4,dinner
2397,6121,10,dinner
2427,6121,10,dinner
2431,6121,5,dinner
2450,6121,8,dinner
2467,6121,9,dinner
2490,6121,10,dinner
2493,6121,5,dinner
2496,6121,4,dinner
2505,6121,10,dinner
2509,6121,6,dinner
2548,6121,10,dinner
2560,6121,6,dinner
2608,6121,9,dinner
2612,6121,9,dinner
2615,6121,10,dinner
2648,6121,7,dinner
2672,6121,8,dinner
2675,6121,9,dinner
2689,6121,8,dinner
2707,6121,10,dinner
2734,6121,6,dinner
2746,6121,5,dinner
2756,6121,10,dinner
2766,6121,8,dinner
2779,6121,6,dinner
2785,6121,10,dinner
2795,6121,9,dinner
2808,6121,7,dinner
2813,6121,5,dinner
2821,6121,7,dinner
2841,6121,8,dinner
2848,6121,8,dinner
2856,6121,5,dinner
2907,6121,8,dinner
2938,6121,8,dinner
2946,6121,4,dinner
2968,6121,5,dinner
2971,6121,7,dinner
2975,6121,5,dinner
2981,6121,10,dinner
2996,6121,4,dinner
2998,6121,4,dinner
6,10524,6,dinner
18,10524,9,dinner
43,10524,5,dinner
63,10524,6,dinner
99,10524,6,dinner
111,10524,5,dinner
118,10524,10,dinner
147,10524,8,dinner
166,10524,5,dinner
175,10524,8,dinner
214,10524,6,dinner
231,10524,6,dinner
248,10524,10,dinner
249,10524,4,dinner
269,10524,8,dinner
289,10524,9,dinner
291,10524,8,dinner
298,10524,10,dinner
302,10524,6,dinner
312,10524,8,dinner
342,10524,8,dinner
352,10524,6,dinner
357,10524,4,dinner
358,10524,8,dinner
366,10524,7,dinner
407,10524,5,dinner
417,10524,7,dinner
430,10524,9,dinner
457,10524,8,dinner
466,10524,5,dinner
471,10524,4,dinner
474,10524,9,dinner
497,10524,8,dinner
504,10524,9,dinner
515,10524,7,dinner
516,10524,8,dinner
523,10524,10,dinner
532,10524,10,dinner
549,10524,6,dinner
567,10524,8,dinner
570,10524,8,dinner
574,10524,7,dinner
591,10524,7,dinner
613,10524,7,dinner
627,10524,4,dinner
649,10524,9,dinner
661,10524,7,dinner
686,10524,7,dinner
749,10524,7,dinner
756,10524,10,dinner
760,10524,9,dinner
783,10524,4,dinner
793,10524,8,dinner
807,10524,7,dinner
856,10524,10,dinner
879,10524,9,dinner
896,10524,8,dinner
906,10524,6,dinner
915,10524,10,dinner
924,10524,6,dinner
952,10524,6,dinner
988,10524,6,dinner
990,10524,9,dinner
992,10524,7,dinner
1006,10524,7,dinner
1036,10524,7,dinner
1048,10524,9,dinner
1073,10524,4,dinner
1090,10524,6,dinner
1115,10524,10,dinner
1140,10524,9,dinner
1141,10524,9,dinner
1143,10524,5,dinner
1147,10524,6,dinner
1148,10524,4,dinner
1163,10524,7,dinner
1169,10524,5,dinner
1182,10524,4,dinner
1199,10524,4,dinner
1209,10524,4,dinner
1213,10524,7,dinner
1229,10524,8,dinner
1250,10524,8,dinner
1283,10524,4,dinner
1353,10524,4,dinner
1374,10524,5,dinner
1377,10524,10,dinner
1394,10524,4,dinner
1403,10524,8,dinner
1407,10524,4,dinner
1408,10524,4,dinner
1412,10524,8,dinner
1414,10524,8,dinner
1418,10524,10,dinner
1439,10524,10,dinner
1444,10524,10,dinner
1450,10524,9,dinner
1463,10524,7,dinner
1467,10524,7,dinner
1481,10524,7,dinner
1483,10524,8,dinner
1494,10524,5,dinner
1495,10524,4,dinner
1513,10524,10,dinner
1533,10524,9,dinner
1554,10524,7,dinner
1581,10524,4,dinner
1583,10524,8,dinner
1594,10524,9,dinner
1612,10524,7,dinner
1621,10524,10,dinner
1651,10524,6,dinner
1711,10524,10,dinner
1715,10524,8,dinner
1717,10524,7,dinner
1729,10524,8,dinner
1740,10524,7,dinner
1775,10524,7,dinner
1776,10524,4,dinner
1779,10524,9,dinner
1793,10524,8,dinner
1799,10524,5,dinner
1805,10524,10,dinner
1831,10524,5,dinner
1863,10524,8,dinner
1876,10524,9,dinner
1877,10524,4,dinner
1880,10524,6,dinner
1893,10524,6,dinner
1895,10524,5,dinner
1896,10524,9,dinner
1917,10524,5,dinner
1918,10524,7,dinner
1940,10524,9,dinner
1942,10524,4,dinner
1952,10524,5,dinner
1954,10524,4,dinner
1999,10524,6,dinner
2000,10524,6,dinner
2027,10524,10,dinner
2037,10524,7,dinner
2043,10524,4,dinner
2046,10524,7,dinner
2056,10524,5,dinner
2077,10524,4,dinner
2078,10524,4,dinner
2102,10524,9,dinner
2111,10524,8,dinner
2150,10524,10,dinner
2164,10524,5,dinner
2179,10524,7,dinner
2182,10524,10,dinner
2194,10524,4,dinner
2223,10524,10,dinner
2245,10524,7,dinner
2249,10524,5,dinner
2267,10524,7,dinner
2269,10524,10,dinner
2282,10524,8,dinner
2299,10524,5,dinner
2311,10524,6,dinner
2322,10524,10,dinner
2342,10524,10,dinner
2364,10524,6,dinner
2386,10524,7,dinner
2398,10524,9,dinner
2411,10524,4,dinner
2427,10524,8,dinner
2461,10524,5,dinner
2475,10524,10,dinner
2488,10524,7,dinner
2498,10524,8,dinner
2504,10524,7,dinner
2576,10524,7,dinner
2586,10524,10,dinner
2588,10524,8,dinner
2599,10524,8,dinner
2601,10524,9,dinner
2610,10524,6,dinner
2625,10524,6,dinner
2626,10524,7,dinner
2628,10524,9,dinner
2637,10524,4,dinner
2644,10524,10,dinner
2658,10524,10,dinner
2660,10524,4,dinner
2691,10524,9,dinner
2701,10524,10,dinner
2731,10524,10,dinner
2771,10524,5,dinner
2776,10524,4,dinner
2788,10524,6,dinner
2798,10524,10,dinner
2801,10524,4,dinner
2816,10524,7,dinner
2849,10524,4,dinner
2878,10524,8,dinner
2885,10524,10,dinner
2886,10524,10,dinner
2902,10524,4,dinner
2914,10524,7,dinner
2948,10524,10,dinner
2973,10524,8,dinner
8,3256,8,dinner
13,3256,6,dinner
15,3256,6,dinner
17,3256,9,dinner
31,3256,9,dinner
37,3256,10,dinner
51,3256,4,dinner
55,3256,6,dinner
83,3256,7,dinner
90,3256,5,dinner
93,3256,9,dinner
123,3256,9,dinner
149,3256,5,dinner
160,3256,6,dinner
168,3256,6,dinner
181,3256,8,dinner
199,3256,10,dinner
201,3256,7,dinner
210,3256,6,dinner
238,3256,7,dinner
256,3256,10,dinner
264,3256,4,dinner
274,3256,6,dinner
276,3256,6,dinner
277,3256,5,dinner
297,3256,5,dinner
310,3256,9,dinner
311,3256,7,dinner
346,3256,6,dinner
349,3256,5,dinner
364,3256,10,dinner
399,3256,5,dinner
401,3256,6,dinner
405,3256,4,dinner
411,3256,8,dinner
414,3256,7,dinner
431,3256,6,dinner
441,3256,10,dinner
446,3256,8,dinner
454,3256,5,dinner
460,3256,5,dinner
522,3256,4,dinner
547,3256,6,dinner
572,3256,10,dinner
589,3256,10,dinner
605,3256,9,dinner
610,3256,4,dinner
624,3256,7,dinner
656,3256,8,dinner
670,3256,7,dinner
683,3256,9,dinner
711,3256,8,dinner
712,3256,4,dinner
718,3256,9,dinner
729,3256,8,dinner
743,3256,7,dinner
748,3256,7,dinner
752,3256,9,dinner
801,3256,8,dinner
803,3256,6,dinner
826,3256,6,dinner
874,3256,4,dinner
891,3256,6,dinner
939,3256,10,dinner
948,3256,6,dinner
956,3256,6,dinner
958,3256,10,dinner
962,3256,5,dinner
985,3256,6,dinner
1008,3256,7,dinner
1017,3256,10,dinner
1029,3256,7,dinner
1045,3256,10,dinner
1058,3256,9,dinner
1065,3256,4,dinner
1076,3256,7,dinner
1085,3256,5,dinner
1093,3256,5,dinner
1097,3256,9,dinner
1107,3256,7,dinner
1112,3256,5,dinner
1140,3256,4,dinner
1164,3256,10,dinner
1167,3256,4,dinner
1189,3256,6,dinner
1199,3256,4,dinner
1204,3256,4,dinner
1208,3256,6,dinner
1232,3256,9,dinner
1234,3256,9,dinner
1255,3256,10,dinner
1258,3256,10,dinner
1266,3256,8,dinner
1273,3256,8,dinner
1277,3256,9,dinner
1328,3256,6,dinner
1332,3256,4,dinner
1340,3256,5,dinner
1353,3256,10,dinner
1365,3256,4,dinner
1378,3256,9,dinner
1402,3256,6,dinner
1403,3256,9,dinner
1408,3256,10,dinner
1412,3256,5,dinner
1416,3256,10,dinner
1422,3256,10,dinner
1424,3256,5,dinner
1426,3256,10,dinner
1432,3256,8,dinner
1434,3256,4,dinner
1436,3256,4,dinner
1438,3256,9,dinner
1447,3256,6,dinner
1448,3256,8,dinner
1487,3256,10,dinner
1489,3256,9,dinner
1511,3256,8,dinner
1520,3256,5,dinner
1526,3256,9,dinner
1583,3256,4,dinner
1590,3256,9,dinner
1592,3256,8,dinner
1595,3256,4,dinner
1599,3256,10,dinner
1602,3256,8,dinner
1609,3256,7,dinner
1610,3256,5,dinner
1624,3256,4,dinner
1626,3256,8,dinner
1627,3256,8,dinner
1633,3256,4,dinner
1637,3256,7,dinner
1657,3256,7,dinner
1702,3256,8,dinner
1712,3256,4,dinner
1731,3256,9,dinner
1737,3256,6,dinner
1742,3256,5,dinner
1749,3256,8,dinner
1752,3256,10,dinner
1760,3256,10,dinner
1778,3256,6,dinner
1791,3256,5,dinner
1811,3256,9,dinner
1850,3256,8,dinner
1888,3256,4,dinner
1919,3256,5,dinner
1944,3256,8,dinner
1955,3256,5,dinner
1979,3256,5,dinner
2026,3256,6,dinner
2055,3256,4,dinner
2067,3256,8,dinner
2113,3256,9,dinner
2128,3256,10,dinner
2130,3256,6,dinner
2148,3256,4,dinner
2159,3256,6,dinner
2160,3256,10,dinner
2177,3256,9,dinner
2185,3256,8,dinner
2207,3256,6,dinner
2208,3256,10,dinner
2232,3256,5,dinner
2251,3256,9,dinner
2252,3256,5,dinner
2269,3256,7,dinner
2285,3256,4,dinner
2319,3256,7,dinner
2348,3256,10,dinner
2349,3256,9,dinner
2361,3256,4,dinner
2363,3256,10,dinner
2377,3256,4,dinner
2396,3256,9,dinner
2404,3256,7,dinner
2437,3256,6,dinner
2450,3256,9,dinner
2457,3256,9,dinner
2500,3256,10,dinner
2522,3256,6,dinner
2530,3256,10,dinner
2559,3256,5,dinner
2560,3256,5,dinner
2579,3256,8,dinner
2584,3256,6,dinner
2599,3256,6,dinner
2602,3256,5,dinner
2608,3256,9,dinner
2624,3256,8,dinner
2625,3256,5,dinner
2670,3256,5,dinner
2701,3256,5,dinner
2710,3256,6,dinner
2715,3256,9,dinner
2719,3256,7,dinner
2734,3256,6,dinner
2739,3256,9,dinner
2743,3256,8,dinner
2748,3256,6,dinner
2754,3256,9,dinner
2771,3256,9,dinner
2809,3256,10,dinner
2814,3256,6,dinner
2817,3256,4,dinner
2847,3256,10,dinner
2881,3256,7,dinner
2908,3256,8,dinner
2944,3256,4,dinner
2960,3256,4,dinner
2992,3256,4,dinner
2997,3256,6,dinner
2998,3256,8,dinner
0,35966,8,dinner
8,35966,5,dinner
48,35966,8,dinner
63,35966,6,dinner
74,35966,8,dinner
79,35966,9,dinner
80,35966,5,dinner
86,35966,4,dinner
108,35966,8,dinner
120,35966,9,dinner
135,35966,7,dinner
136,35966,8,dinner
147,35966,8,dinner
153,35966,8,dinner
189,35966,4,dinner
202,35966,10,dinner
207,35966,4,dinner
212,35966,10,dinner
222,35966,4,dinner
229,35966,8,dinner
231,35966,10,dinner
275,35966,8,dinner
282,35966,9,dinner
292,35966,8,dinner
401,35966,9,dinner
415,35966,9,dinner
